,year,name,value,people_vaccinated,people_fully_vaccinated,rank,lastValue,new_cases
1741,2020.7,Myanmar,18.885714285714286,,,152,6.0,
1742,2020.6,Myanmar,6.0,,,161,6.0,
1743,2020.5,Myanmar,6.0,,,154,6.0,
1744,2020.4,Myanmar,6.0,,,138,3.6857142857142855,
1745,2020.3,Myanmar,3.6857142857142855,,,123,0.0,
1746,2020.2,Myanmar,,,,176,0.0,
1747,2021.5,Namibia,1112.7777777777778,87703.66666666667,16109.111111111111,103,817.2571428571429,
1748,2021.4,Namibia,817.2571428571429,59363.05714285714,7214.742857142857,108,613.9142857142857,
1749,2021.3,Namibia,613.9142857142857,9147.4,503.0,113,468.3809523809524,
1750,2021.2,Namibia,468.3809523809524,133.28571428571428,,113,356.8857142857143,
1751,2021.1,Namibia,356.8857142857143,,,112,204.0952380952381,
1752,2021.0,Namibia,204.0952380952381,,,117,141.94285714285715,
1753,2020.9,Namibia,141.94285714285715,,,116,127.02380952380952,
1754,2020.8,Namibia,127.02380952380952,,,110,78.34285714285714,
1755,2020.7,Namibia,78.34285714285714,,,116,11.942857142857143,
1756,2020.6,Namibia,11.942857142857143,,,149,0.08571428571428572,
1757,2020.5,Namibia,0.08571428571428572,,,168,0.0,
1758,2020.4,Namibia,,,,185,0.0,
1759,2020.3,Namibia,,,,184,0.0,
1760,2020.2,Namibia,,,,176,0.0,
1761,2021.5,Nauru,,935.75,,215,0.0,
1762,2021.4,Nauru,,423.7142857142857,,215,0.0,
1763,2021.3,Nauru,,27.125,,215,0.0,
1764,2021.5,Nepal,8639.222222222223,822249.7777777778,234960.11111111112,47,6611.142857142857,
1765,2021.4,Nepal,6611.142857142857,979073.6285714286,279761.5142857143,52,3200.5142857142855,
1766,2021.3,Nepal,3200.5142857142855,1155263.342857143,10342.885714285714,68,2917.0,
1767,2021.2,Nepal,2917.0,38095.23809523809,,68,2028.8,
1768,2021.1,Nepal,2028.8,19255.02857142857,,72,1820.547619047619,
1769,2021.0,Nepal,1820.547619047619,,,69,1293.7428571428572,
1770,2020.9,Nepal,1293.7428571428572,,,65,659.3333333333334,
1771,2020.8,Nepal,659.3333333333334,,,72,255.68571428571428,
1772,2020.7,Nepal,255.68571428571428,,,87,58.6,
1773,2020.6,Nepal,58.6,,,112,25.97142857142857,
1774,2020.5,Nepal,25.97142857142857,,,118,3.7142857142857144,
1775,2020.4,Nepal,3.7142857142857144,,,146,0.0,
1776,2020.3,Nepal,,,,184,0.0,
1777,2020.2,Nepal,,,,176,0.0,
1778,2020.1,Nepal,,,,40,0.0,
1779,2021.5,Netherlands,18002.555555555555,956744.1111111111,528454.2222222222,29,17843.4,
1780,2021.4,Netherlands,17843.4,984709.0,446767.5142857143,29,17210.714285714286,
1781,2021.3,Netherlands,17210.714285714286,558148.4285714285,166639.62857142856,27,16180.642857142857,
1782,2021.2,Netherlands,16180.642857142857,225952.02380952382,73605.76190476191,28,14325.685714285713,
1783,2021.1,Netherlands,14325.685714285713,75058.57142857143,8219.914285714285,26,11293.07142857143,
1784,2021.0,Netherlands,11293.07142857143,2634.9761904761904,,27,8776.542857142857,
1785,2020.9,Netherlands,8776.542857142857,,,27,6744.238095238095,
1786,2020.8,Netherlands,6744.238095238095,,,24,6263.171428571429,
1787,2020.7,Netherlands,6263.171428571429,,,24,6167.571428571428,
1788,2020.6,Netherlands,6167.571428571428,,,18,6113.628571428571,
1789,2020.5,Netherlands,6113.628571428571,,,15,5723.028571428571,
1790,2020.4,Netherlands,5723.028571428571,,,13,3192.8285714285716,
1791,2020.3,Netherlands,3192.8285714285716,,,10,122.875,
1792,2020.2,Netherlands,122.875,,,8,0.0,
1793,2021.5,New Caledonia,,13996.0,11735.375,215,0.0,
1794,2021.4,New Caledonia,,6836.342857142857,5572.057142857143,215,0.0,
1795,2021.3,New Caledonia,,4621.942857142857,2892.9142857142856,215,0.0,
1796,2021.2,New Caledonia,,1468.1904761904761,474.8809523809524,211,0.0,
1797,2021.1,New Caledonia,,262.2,13.6,206,0.0,
1798,2021.5,New Zealand,26.0,600259.5555555555,349894.44444444444,171,26.0,
1799,2021.4,New Zealand,26.0,398777.6,209186.88571428572,171,26.0,
1800,2021.3,New Zealand,26.0,157602.6857142857,54379.37142857143,169,26.0,
1801,2021.2,New Zealand,26.0,27647.02380952381,4338.976190476191,166,25.2,
1802,2021.1,New Zealand,25.2,8.142857142857142,,161,25.0,
1803,2021.0,New Zealand,25.0,,,160,25.0,
1804,2020.9,New Zealand,25.0,,,158,25.0,
1805,2020.8,New Zealand,25.0,,,155,23.142857142857142,
1806,2020.7,New Zealand,23.142857142857142,,,149,22.0,
1807,2020.6,New Zealand,22.0,,,137,22.0,
1808,2020.5,New Zealand,22.0,,,120,21.314285714285713,
1809,2020.4,New Zealand,21.314285714285713,,,103,9.542857142857143,
1810,2020.3,New Zealand,9.542857142857143,,,90,0.03225806451612903,
1811,2020.2,New Zealand,0.03225806451612903,,,118,0.0,
1812,2021.5,Nicaragua,188.11111111111111,,,140,185.85714285714286,
1813,2021.4,Nicaragua,185.85714285714286,4785.714285714285,,138,180.85714285714286,
1814,2021.3,Nicaragua,180.85714285714286,10374.42857142857,,135,175.35714285714286,
1815,2021.2,Nicaragua,175.35714285714286,,,133,169.85714285714286,
1816,2021.1,Nicaragua,169.85714285714286,,,129,164.3095238095238,
1817,2021.0,Nicaragua,164.3095238095238,,,123,158.8,
1818,2020.9,Nicaragua,158.8,,,112,152.73809523809524,
1819,2020.8,Nicaragua,152.73809523809524,,,106,139.85714285714286,
1820,2020.7,Nicaragua,139.85714285714286,,,98,113.74285714285715,
1821,2020.6,Nicaragua,113.74285714285715,,,94,72.11428571428571,
1822,2020.5,Nicaragua,72.11428571428571,,,89,21.02857142857143,
1823,2020.4,Nicaragua,21.02857142857143,,,105,1.8285714285714285,
1824,2020.3,Nicaragua,1.8285714285714285,,,135,0.2727272727272727,
1825,2020.2,Nicaragua,0.2727272727272727,,,98,0.0,
1826,2021.5,Niger,192.66666666666666,19201.333333333332,1488.3333333333333,139,192.0,
1827,2021.4,Niger,192.0,14473.371428571429,847.8857142857142,137,190.28571428571428,
1828,2021.3,Niger,190.28571428571428,39.02857142857143,,134,180.02380952380952,
1829,2021.2,Niger,180.02380952380952,,,132,161.0,
1830,2021.1,Niger,161.0,,,131,102.23809523809524,
1831,2021.0,Niger,102.23809523809524,,,136,70.8,
1832,2020.9,Niger,70.8,,,140,69.0,
1833,2020.8,Niger,69.0,,,133,69.0,
1834,2020.7,Niger,69.0,,,121,68.94285714285714,
1835,2020.6,Niger,68.94285714285714,,,104,66.91428571428571,
1836,2020.5,Niger,66.91428571428571,,,92,55.628571428571426,
1837,2020.4,Niger,55.628571428571426,,,77,17.742857142857144,
1838,2020.3,Niger,17.742857142857144,,,79,0.5,
1839,2020.2,Niger,0.5,,,90,0.0,
1840,2021.5,Nigeria,2117.222222222222,219867.55555555556,75593.88888888889,87,2085.885714285714,
1841,2021.4,Nigeria,2085.885714285714,1286326.9428571428,21641.885714285716,86,2061.6285714285714,
1842,2021.3,Nigeria,2061.6285714285714,834535.4285714285,,83,1992.0238095238096,
1843,2021.2,Nigeria,1992.0238095238096,55627.642857142855,,77,1636.5714285714287,
1844,2021.1,Nigeria,1636.5714285714287,,,79,1275.8333333333333,
1845,2021.0,Nigeria,1275.8333333333333,,,81,1165.4,
1846,2020.9,Nigeria,1165.4,,,69,1119.0714285714287,
1847,2020.8,Nigeria,1119.0714285714287,,,51,1040.6,
1848,2020.7,Nigeria,1040.6,,,48,872.6285714285714,
1849,2020.6,Nigeria,872.6285714285714,,,46,543.9714285714285,
1850,2020.5,Nigeria,543.9714285714285,,,47,214.71428571428572,
1851,2020.4,Nigeria,214.71428571428572,,,52,23.37142857142857,
1852,2020.3,Nigeria,23.37142857142857,,,74,0.22580645161290322,
1853,2020.2,Nigeria,0.22580645161290322,,,100,0.0,
1854,2021.5,North Macedonia,5474.0,148950.44444444444,109814.11111111111,57,5340.542857142857,
1855,2021.4,North Macedonia,5340.542857142857,142900.6857142857,58839.8,57,4579.742857142857,
1856,2021.3,North Macedonia,4579.742857142857,28639.114285714284,,58,3391.4523809523807,
1857,2021.2,North Macedonia,3391.4523809523807,724.6666666666666,,61,2893.8,
1858,2021.1,North Macedonia,2893.8,,,64,2399.214285714286,
1859,2021.0,North Macedonia,2399.214285714286,,,60,1444.7714285714285,
1860,2020.9,North Macedonia,1444.7714285714285,,,62,815.9047619047619,
1861,2020.8,North Macedonia,815.9047619047619,,,65,611.8857142857142,
1862,2020.7,North Macedonia,611.8857142857142,,,64,475.42857142857144,
1863,2020.6,North Macedonia,475.42857142857144,,,58,266.4,
1864,2020.5,North Macedonia,266.4,,,62,112.65714285714286,
1865,2020.4,North Macedonia,112.65714285714286,,,64,44.17142857142857,
1866,2020.3,North Macedonia,44.17142857142857,,,57,0.7272727272727273,
1867,2020.2,North Macedonia,0.7272727272727273,,,74,0.0,
1868,2021.4,Northern Cyprus,,36863.833333333336,25983.11111111111,215,0.0,
1869,2021.3,Northern Cyprus,,7058.6,5617.8,215,0.0,
1870,2021.2,Northern Cyprus,,1283.0,1049.595238095238,211,0.0,
1871,2021.1,Northern Cyprus,,,,206,0.0,
1872,2021.0,Northern Cyprus,,,,194,0.0,
1873,2021.5,Norway,789.7777777777778,1882726.111111111,1269381.111111111,114,781.1428571428571,
1874,2021.4,Norway,781.1428571428571,1696211.7714285713,934970.2,113,725.0,
1875,2021.3,Norway,725.0,1162258.342857143,348968.97142857144,107,642.0238095238095,
1876,2021.2,Norway,642.0238095238095,486435.14285714284,240034.7619047619,106,572.8857142857142,
1877,2021.1,Norway,572.8857142857142,163339.42857142858,42643.42857142857,102,432.54761904761904,
1878,2021.0,Norway,432.54761904761904,9922.857142857143,0.16666666666666666,99,308.6,
1879,2020.9,Norway,308.6,,,102,275.85714285714283,
1880,2020.8,Norway,275.85714285714283,,,94,264.3142857142857,
1881,2020.7,Norway,264.3142857142857,,,85,255.65714285714284,
1882,2020.6,Norway,255.65714285714284,,,73,246.97142857142856,
1883,2020.5,Norway,246.97142857142856,,,63,230.8,
1884,2020.4,Norway,230.8,,,49,141.74285714285713,
1885,2020.3,Norway,141.74285714285713,,,38,4.794117647058823,
1886,2020.2,Norway,4.794117647058823,,,33,0.0,
1887,2021.5,Oman,2644.3333333333335,133508.66666666666,41957.88888888889,80,2304.542857142857,
1888,2021.4,Oman,2304.542857142857,28214.428571428572,7174.285714285715,83,1916.2571428571428,
1889,2021.3,Oman,1916.2571428571428,25484.6,3495.2571428571428,85,1613.952380952381,
1890,2021.2,Oman,1613.952380952381,21251.190476190477,4528.333333333333,84,1532.2,
1891,2021.1,Oman,1532.2,20327.2,7707.371428571429,80,1490.7142857142858,
1892,2021.0,Oman,1490.7142857142858,6343.714285714285,16.023809523809526,72,1358.3714285714286,
1893,2020.9,Oman,1358.3714285714286,,,63,1040.6190476190477,
1894,2020.8,Oman,1040.6190476190477,,,57,704.7714285714286,
1895,2020.7,Oman,704.7714285714286,,,57,416.57142857142856,
1896,2020.6,Oman,416.57142857142856,,,62,157.2,
1897,2020.5,Oman,157.2,,,69,34.31428571428572,
1898,2020.4,Oman,34.31428571428572,,,89,5.714285714285714,
1899,2020.3,Oman,5.714285714285714,,,111,0.0,
1900,2020.2,Oman,,,,176,0.0,
1901,2021.5,Pakistan,21932.333333333332,6457595.0,2151639.888888889,27,20541.514285714286,
1902,2021.4,Pakistan,20541.514285714286,1978923.0571428572,682508.6,26,16894.542857142857,
1903,2021.3,Pakistan,16894.542857142857,155725.22857142857,,29,13626.857142857143,
1904,2021.2,Pakistan,13626.857142857143,27380.95238095238,,30,11871.257142857143,
1905,2021.1,Pakistan,11871.257142857143,4367.942857142857,,30,9856.333333333334,
1906,2021.0,Pakistan,9856.333333333334,,,28,7520.4,
1907,2020.9,Pakistan,7520.4,,,29,6603.309523809524,
1908,2020.8,Pakistan,6603.309523809524,,,25,6316.085714285714,
1909,2020.7,Pakistan,6316.085714285714,,,23,5859.5142857142855,
1910,2020.6,Pakistan,5859.5142857142855,,,19,3836.457142857143,
1911,2020.5,Pakistan,3836.457142857143,,,21,1135.0,
1912,2020.4,Pakistan,1135.0,,,24,180.54285714285714,
1913,2020.3,Pakistan,180.54285714285714,,,34,2.9705882352941178,
1914,2020.2,Pakistan,2.9705882352941178,,,42,0.0,
1915,2021.5,Palestine,3547.5555555555557,244469.88888888888,151517.88888888888,72,3473.6857142857143,
1916,2021.4,Palestine,3473.6857142857143,163702.48571428572,110587.4,69,3078.4857142857145,
1917,2021.3,Palestine,3078.4857142857145,87861.5142857143,17306.885714285716,71,2307.3333333333335,
1918,2021.2,Palestine,2307.3333333333335,9952.261904761905,1127.8809523809523,74,1860.8,
1919,2021.1,Palestine,1860.8,,,74,1305.5,
1920,2021.0,Palestine,1305.5,,,79,621.8571428571429,
1921,2020.9,Palestine,621.8571428571429,,,84,375.92857142857144,
1922,2020.8,Palestine,375.92857142857144,,,85,174.34285714285716,
1923,2020.7,Palestine,174.34285714285716,,,95,79.34285714285714,
1924,2020.6,Palestine,79.34285714285714,,,101,8.857142857142858,
1925,2020.5,Palestine,8.857142857142858,,,148,2.4571428571428573,
1926,2020.4,Palestine,2.4571428571428573,,,154,1.6857142857142857,
1927,2020.3,Palestine,1.6857142857142857,,,138,0.16,
1928,2020.2,Palestine,0.16,,,107,0.0,
1929,2021.5,Panama,6465.111111111111,403659.22222222225,360323.1111111111,54,6354.0,
1930,2021.4,Panama,6354.0,556766.3428571429,312947.97142857144,54,6202.5142857142855,
1931,2021.3,Panama,6202.5142857142855,330028.0571428572,174385.77142857143,51,5980.523809523809,
1932,2021.2,Panama,5980.523809523809,102019.07142857143,17811.785714285714,47,5359.257142857143,
1933,2021.1,Panama,5359.257142857143,8225.42857142857,294.2,45,3910.1190476190477,
1934,2021.0,Panama,3910.1190476190477,,,45,2933.4857142857145,
1935,2020.9,Panama,2933.4857142857145,,,41,2494.3571428571427,
1936,2020.8,Panama,2494.3571428571427,,,37,2036.5714285714287,
1937,2020.7,Panama,2036.5714285714287,,,36,1381.6285714285714,
1938,2020.6,Panama,1381.6285714285714,,,39,594.4857142857143,
1939,2020.5,Panama,594.4857142857143,,,45,292.7142857142857,
1940,2020.4,Panama,292.7142857142857,,,44,106.48571428571428,
1941,2020.3,Panama,106.48571428571428,,,44,3.9047619047619047,
1942,2020.2,Panama,3.9047619047619047,,,36,0.0,
1943,2021.5,Papua New Guinea,169.0,,,143,153.05714285714285,
1944,2021.4,Papua New Guinea,153.05714285714285,2117.6285714285714,,143,94.14285714285714,
1945,2021.3,Papua New Guinea,94.14285714285714,165.31428571428572,,150,28.857142857142858,
1946,2021.2,Papua New Guinea,28.857142857142858,,,164,9.17142857142857,
1947,2021.1,Papua New Guinea,9.17142857142857,,,168,8.571428571428571,
1948,2021.0,Papua New Guinea,8.571428571428571,,,165,7.0,
1949,2020.9,Papua New Guinea,7.0,,,167,7.0,
1950,2020.8,Papua New Guinea,7.0,,,166,4.857142857142857,
1951,2020.7,Papua New Guinea,4.857142857142857,,,166,1.3714285714285714,
1952,2020.6,Papua New Guinea,1.3714285714285714,,,169,0.0,
1953,2020.5,Papua New Guinea,,,,185,0.0,
1954,2020.4,Papua New Guinea,,,,185,0.0,
1955,2020.3,Papua New Guinea,,,,184,0.0,
1956,2020.2,Papua New Guinea,,,,176,0.0,
1957,2021.5,Paraguay,11406.111111111111,178409.66666666666,105269.77777777778,41,8830.771428571428,
1958,2021.4,Paraguay,8830.771428571428,269238.14285714284,140890.34285714285,46,5710.857142857143,
1959,2021.3,Paraguay,5710.857142857143,92539.94285714286,21501.77142857143,53,3598.285714285714,
1960,2021.2,Paraguay,3598.285714285714,13962.666666666666,1307.0,59,2785.1428571428573,
1961,2021.1,Paraguay,2785.1428571428573,,,66,2193.595238095238,
1962,2021.0,Paraguay,2193.595238095238,,,64,1628.5428571428572,
1963,2020.9,Paraguay,1628.5428571428572,,,58,1068.642857142857,
1964,2020.8,Paraguay,1068.642857142857,,,54,379.0571428571429,
1965,2020.7,Paraguay,379.0571428571429,,,75,56.31428571428572,
1966,2020.6,Paraguay,56.31428571428572,,,115,15.285714285714286,
1967,2020.5,Paraguay,15.285714285714286,,,128,10.742857142857142,
1968,2020.4,Paraguay,10.742857142857142,,,121,6.857142857142857,
1969,2020.3,Paraguay,6.857142857142857,,,103,0.8695652173913043,
1970,2020.2,Paraguay,0.8695652173913043,,,70,0.0,
1971,2021.5,Peru,189816.11111111112,3374696.888888889,2074416.6666666667,5,181884.34285714285,
1972,2021.4,Peru,181884.34285714285,2618888.0857142857,1204305.4857142856,5,160410.85714285713,
1973,2021.3,Peru,160410.85714285713,958361.3714285714,594746.0571428571,5,132107.30952380953,
1974,2021.2,Peru,132107.30952380953,470623.7380952381,183830.45238095237,5,106571.65714285715,
1975,2021.1,Peru,106571.65714285715,42299.142857142855,,6,92885.35714285714,
1976,2021.0,Peru,92885.35714285714,,,5,88402.88571428572,
1977,2020.9,Peru,88402.88571428572,,,5,83830.28571428571,
1978,2020.8,Peru,83830.28571428571,,,4,74255.74285714286,
1979,2020.7,Peru,74255.74285714286,,,3,55504.6,
1980,2020.6,Peru,55504.6,,,3,35155.91428571429,
1981,2020.5,Peru,35155.91428571429,,,4,15233.8,
1982,2020.4,Peru,15233.8,,,7,1933.5142857142857,
1983,2020.3,Peru,1933.5142857142857,,,13,14.738095238095237,
1984,2020.2,Peru,14.738095238095237,,,19,0.0,
1985,2020.1,Peru,,,,40,0.0,
1986,2021.5,Philippines,23367.444444444445,4463226.555555556,1591857.2222222222,26,20519.97142857143,
1987,2021.4,Philippines,20519.97142857143,1983307.5142857144,659823.3714285714,27,16262.142857142857,
1988,2021.3,Philippines,16262.142857142857,877065.1714285715,147822.22857142857,30,12755.261904761905,
1989,2021.2,Philippines,12755.261904761905,101085.80952380953,32.0,32,10957.114285714286,
1990,2021.1,Philippines,10957.114285714286,,,32,9145.97619047619,
1991,2021.0,Philippines,9145.97619047619,,,30,7968.657142857143,
1992,2020.9,Philippines,7968.657142857143,,,28,6205.214285714285,
1993,2020.8,Philippines,6205.214285714285,,,26,3733.8285714285716,
1994,2020.7,Philippines,3733.8285714285716,,,32,2030.2,
1995,2020.6,Philippines,2030.2,,,32,1202.857142857143,
1996,2020.5,Philippines,1202.857142857143,,,34,841.5142857142857,
1997,2020.4,Philippines,841.5142857142857,,,27,344.1714285714286,
1998,2020.3,Philippines,344.1714285714286,,,26,12.285714285714286,
1999,2020.2,Philippines,12.285714285714286,,,20,0.8333333333333334,
2000,2020.1,Philippines,0.8333333333333334,,,2,0.0,
2001,2021.5,Pitcairn,,13.428571428571429,,215,0.0,
2002,2021.5,Poland,74749.11111111111,14234921.555555556,9720301.222222222,15,73034.0,
2003,2021.4,Poland,73034.0,12540137.457142858,6255990.571428572,15,63399.77142857143,
2004,2021.3,Poland,63399.77142857143,5120862.914285715,1820714.8857142858,14,47770.02380952381,
2005,2021.2,Poland,47770.02380952381,2282312.0714285714,1201500.4523809524,16,38137.68571428571,
2006,2021.1,Poland,38137.68571428571,1056098.7428571428,361595.7428571429,16,27226.214285714286,
2007,2021.0,Poland,27226.214285714286,97315.57142857143,15.976190476190476,16,12469.828571428572,
2008,2020.9,Poland,12469.828571428572,,,20,3369.6190476190477,
2009,2020.8,Poland,3369.6190476190477,,,35,2084.4857142857145,
2010,2020.7,Poland,2084.4857142857145,,,35,1714.1142857142856,
2011,2020.6,Poland,1714.1142857142856,,,38,1392.6,
2012,2020.5,Poland,1392.6,,,33,951.7428571428571,
2013,2020.4,Poland,951.7428571428571,,,26,325.0857142857143,
2014,2020.3,Poland,325.0857142857143,,,27,5.730769230769231,
2015,2020.2,Poland,5.730769230769231,,,30,0.0,
2016,2021.5,Portugal,17059.777777777777,4901552.222222222,2761712.777777778,31,17021.0,
2017,2021.4,Portugal,17021.0,3789801.1428571427,1806112.2,31,16949.02857142857,
2018,2021.3,Portugal,16949.02857142857,2119371.4285714286,777659.8285714285,28,16611.761904761905,
2019,2021.2,Portugal,16611.761904761905,897060.5,386826.7619047619,26,13075.257142857143,
2020,2021.1,Portugal,13075.257142857143,261257.22857142857,103438.6,28,6728.928571428572,
2021,2021.0,Portugal,6728.928571428572,33786.71428571428,28.142857142857142,38,3707.3714285714286,
2022,2020.9,Portugal,3707.3714285714286,,,39,2131.1428571428573,
2023,2020.8,Portugal,2131.1428571428573,,,40,1834.142857142857,
2024,2020.7,Portugal,1834.142857142857,,,40,1724.9714285714285,
2025,2020.6,Portugal,1724.9714285714285,,,36,1561.2285714285715,
2026,2020.5,Portugal,1561.2285714285715,,,31,1276.4,
2027,2020.4,Portugal,1276.4,,,23,611.2857142857143,
2028,2020.3,Portugal,611.2857142857143,,,18,16.4,
2029,2020.2,Portugal,16.4,,,18,0.0,
2030,2020.1,Portugal,,,,40,0.0,
2031,2021.5,Qatar,581.3333333333334,1612977.111111111,1252299.888888889,119,549.6,
2032,2021.4,Qatar,549.6,1342358.9714285715,978292.4857142858,118,406.14285714285717,
2033,2021.3,Qatar,406.14285714285717,329118.2,195730.7142857143,121,271.0952380952381,
2034,2021.2,Qatar,271.0952380952381,,,125,250.97142857142856,
2035,2021.1,Qatar,250.97142857142856,2857.1428571428573,,120,243.57142857142858,
2036,2021.0,Qatar,243.57142857142858,,,111,235.17142857142858,
2037,2020.9,Qatar,235.17142857142858,,,107,220.76190476190476,
2038,2020.8,Qatar,220.76190476190476,,,100,200.34285714285716,
2039,2020.7,Qatar,200.34285714285716,,,89,171.11428571428573,
2040,2020.6,Qatar,171.11428571428573,,,80,103.71428571428571,
2041,2020.5,Qatar,103.71428571428571,,,81,24.771428571428572,
2042,2020.4,Qatar,24.771428571428572,,,100,7.257142857142857,
2043,2020.3,Qatar,7.257142857142857,,,102,0.06666666666666667,
2044,2020.2,Qatar,0.06666666666666667,,,113,0.0,
2045,2021.5,Romania,32184.777777777777,4096541.888888889,3823608.777777778,20,30241.22857142857,
2046,2021.4,Romania,30241.22857142857,4194796.685714286,3420874.342857143,20,26804.371428571427,
2047,2021.3,Romania,26804.371428571427,2855646.657142857,1732736.4285714286,21,21724.238095238095,
2048,2021.2,Romania,21724.238095238095,1463081.0,778063.7380952381,24,18629.85714285714,
2049,2021.1,Romania,18629.85714285714,584303.0857142857,219663.85714285713,23,15151.452380952382,
2050,2021.0,Romania,15151.452380952382,41020.76190476191,20.833333333333332,23,9634.342857142858,
2051,2020.9,Romania,9634.342857142858,,,25,5550.690476190476,
2052,2020.8,Romania,5550.690476190476,,,29,3747.657142857143,
2053,2020.7,Romania,3747.657142857143,,,31,2364.4285714285716,
2054,2020.6,Romania,2364.4285714285716,,,31,1585.7142857142858,
2055,2020.5,Romania,1585.7142857142858,,,29,1127.3428571428572,
2056,2020.4,Romania,1127.3428571428572,,,25,402.34285714285716,
2057,2020.3,Romania,402.34285714285716,,,23,5.0606060606060606,
2058,2020.2,Romania,5.0606060606060606,,,32,0.0,
2059,2021.5,Russia,126346.66666666667,19318715.444444444,14919586.666666666,8,117990.45714285714,
2060,2021.4,Russia,117990.45714285714,16002105.914285714,11551902.685714286,8,105291.91428571429,
2061,2021.3,Russia,105291.91428571429,10270353.485714287,6303763.857142857,8,90650.78571428571,
2062,2021.2,Russia,90650.78571428571,3020176.023809524,1404151.619047619,9,73838.54285714286,
2063,2021.1,Russia,73838.54285714286,,,9,54094.97619047619,
2064,2021.0,Russia,54094.97619047619,44773.80952380953,,10,34872.97142857143,
2065,2020.9,Russia,34872.97142857143,,,12,23010.690476190477,
2066,2020.8,Russia,23010.690476190477,,,13,17485.885714285716,
2067,2020.7,Russia,17485.885714285716,,,12,13686.657142857142,
2068,2020.6,Russia,13686.657142857142,,,11,8647.0,
2069,2020.5,Russia,8647.0,,,14,3319.8285714285716,
2070,2020.4,Russia,3319.8285714285716,,,18,394.85714285714283,
2071,2020.3,Russia,394.85714285714283,,,24,0.6666666666666666,
2072,2020.2,Russia,0.6666666666666666,,,79,0.0,
2073,2020.1,Russia,,,,40,0.0,
2074,2021.5,Rwanda,379.55555555555554,,,129,352.77142857142854,
2075,2021.4,Rwanda,352.77142857142854,10011.42857142857,6519.114285714286,126,326.45714285714286,
2076,2021.3,Rwanda,326.45714285714286,49982.94285714286,1419.8857142857144,123,281.1666666666667,
2077,2021.2,Rwanda,281.1666666666667,136747.11904761905,,124,206.31428571428572,
2078,2021.1,Rwanda,206.31428571428572,,,123,85.92857142857143,
2079,2021.0,Rwanda,85.92857142857143,,,138,44.02857142857143,
2080,2020.9,Rwanda,44.02857142857143,,,148,31.404761904761905,
2081,2020.8,Rwanda,31.404761904761905,,,153,17.6,
2082,2020.7,Rwanda,17.6,,,155,5.485714285714286,
2083,2020.6,Rwanda,5.485714285714286,,,162,2.4,
2084,2020.5,Rwanda,2.4,,,161,0.42857142857142855,
2085,2020.4,Rwanda,0.42857142857142855,,,166,0.0,
2086,2020.3,Rwanda,,,,184,0.0,
2087,2020.2,Rwanda,,,,176,0.0,
2088,2021.3,Saint Helena,,281.35483870967744,146.5483870967742,215,0.0,
2089,2021.2,Saint Helena,,255.97619047619048,2.619047619047619,211,0.0,
2090,2021.1,Saint Helena,,5.631578947368421,,206,0.0,
2091,2021.5,Saint Kitts and Nevis,1.0,2445.777777777778,1155.888888888889,184,0.0,
2092,2021.4,Saint Kitts and Nevis,,3573.657142857143,1269.1714285714286,215,0.0,
2093,2021.3,Saint Kitts and Nevis,,1652.857142857143,3.6285714285714286,215,0.0,
2094,2021.2,Saint Kitts and Nevis,,548.952380952381,,211,0.0,
2095,2021.1,Saint Kitts and Nevis,,,,206,0.0,
2096,2021.0,Saint Kitts and Nevis,,,,194,0.0,
2097,2020.9,Saint Kitts and Nevis,,,,189,0.0,
2098,2020.8,Saint Kitts and Nevis,,,,187,0.0,
2099,2020.7,Saint Kitts and Nevis,,,,185,0.0,
2100,2020.6,Saint Kitts and Nevis,,,,185,0.0,
2101,2020.5,Saint Kitts and Nevis,,,,185,0.0,
2102,2020.4,Saint Kitts and Nevis,,,,185,0.0,
2103,2020.3,Saint Kitts and Nevis,,,,184,0.0,
2104,2020.2,Saint Kitts and Nevis,,,,176,0.0,
2105,2021.5,Saint Lucia,80.44444444444444,19948.555555555555,13984.222222222223,160,77.71428571428571,
2106,2021.4,Saint Lucia,77.71428571428571,14498.2,9701.628571428571,160,69.25714285714285,
2107,2021.3,Saint Lucia,69.25714285714285,,,158,49.095238095238095,
2108,2021.2,Saint Lucia,49.095238095238095,945.952380952381,,158,17.114285714285714,
2109,2021.1,Saint Lucia,17.114285714285714,,,164,4.785714285714286,
2110,2021.0,Saint Lucia,4.785714285714286,,,169,1.5142857142857142,
2111,2020.9,Saint Lucia,1.5142857142857142,,,172,0.0,
2112,2020.8,Saint Lucia,,,,187,0.0,
2113,2020.7,Saint Lucia,,,,185,0.0,
2114,2020.6,Saint Lucia,,,,185,0.0,
2115,2020.5,Saint Lucia,,,,185,0.0,
2116,2020.4,Saint Lucia,,,,185,0.0,
2117,2020.3,Saint Lucia,,,,184,0.0,
2118,2020.2,Saint Lucia,,,,176,0.0,
2119,2021.5,Saint Vincent and the Grenadines,12.0,,,176,12.0,
2120,2021.4,Saint Vincent and the Grenadines,12.0,1515.3142857142857,,176,10.485714285714286,
2121,2021.3,Saint Vincent and the Grenadines,10.485714285714286,3136.6,,174,8.571428571428571,
2122,2021.2,Saint Vincent and the Grenadines,8.571428571428571,687.0,,172,3.6,
2123,2021.1,Saint Vincent and the Grenadines,3.6,,,173,0.07142857142857142,
2124,2021.0,Saint Vincent and the Grenadines,0.07142857142857142,,,179,0.0,
2125,2020.9,Saint Vincent and the Grenadines,,,,189,0.0,
